,stimulus,trial_name,task_type,correct_answer,lang,set_name,char_count,token_count,token_avg_length,sentence_count,original_dataset,average_token_per_sentence,is_question
580,"Çeşitli ülkelerde kamu sektörü yolsuzluğu yaygınlığını ölçmeye çalışan bir ölçü olan Uluslararası Şeffaflık Örgütü'nün Yolsuzluk Algısı Endeksi'nde (YAE) Kenya düşük sıralardadır. Ülke 2012'de, 27/100 puanla, YAE'de yer alan toplam 176 ülke içinde 139. sırada yer almıştır. Bununla birlikte Kenya hükümeti tarafından yolsuzluğu frenlemek adına birçok kayda değer gelişmeler mevcuttur, örneğin yeni ve bağımsız bir Etik ve Anti-Yolsuzluk Komisyonu kurulması gibi.",a_Kenya_0,NR,,TR,mturk_TR_v01,462,65,6.184615384615385,3,XQuAD,21.666666666666668,False
581,Kenya YAE ölçeğinde nerede yer alır?,a_Kenya_0_qa_0,NR,düşük,TR,mturk_TR_v01,36,7,4.428571428571429,1,XQuAD,7.0,True
582,"Fonksiyon problemleri kavramının karar problemleri kavramından daha zengin olduğunu düşünmek caziptir. Ancak, durum gerçekte böyle değildir, çünkü fonksiyon problemleri karar problemi olarak yeniden ortaya çıkabilir. Örneğin, iki tamsayının çarpımı, a x b = c ilişkisini koruyacak şekilde üçlü kümesi(a, b, c) olarak ifade edilebilir. Belirli bir üçlünün bu setin bir üyesi olup olmadığına karar vermek, iki sayının çarpılması probleminin çözümüne karşılık gelir.",a_Computationalcomplexitytheory_2,NR,,TR,mturk_TR_v01,463,69,5.811594202898551,4,XQuAD,17.25,False
583,"İki tamsayı çarpılırsa ve bir değer çıkarsa, bu ifade kümesi ne olarak adlandırılır?",a_Computationalcomplexitytheory_2_qa_1,NR,üçlü kümesi,TR,mturk_TR_v01,84,15,4.8,1,XQuAD,15.0,True
584,"Enerji krizi, yenilenebilir enerji, nükleer enerji ve yerel fosil yakıtlara daha fazla ilgi duyulmasına neden oldu. Krizden bu yana Amerikan enerji politikalarına kriz-zihniyeti düşüncesinin egemen olduğuna, pahalı hızlı düzeltmelerin ve piyasa ve teknoloji gerçekliklerini görmezden gelen tek seferlik çözümlerin teşvik edildiğine dair eleştiriler bulunmakta. Girişimcilik ve inovasyon için çok fazla alan bırakırken, temel araştırmaları destekleyen istikrarlı kurallar sunmak yerine, kongreler ve başkanlar tekrar tekrar siyasi olarak uygun, ancak başarı şansları şüpheli olan çözümler vaat eden politikaları desteklediler.",a_1973oilcrisis_3,NR,,TR,mturk_TR_v01,625,84,6.535714285714286,3,XQuAD,28.0,False
585,"Enerji politikalarının, pahalı hızlı düzeltmeler yaparak hangi gerçekleri görmezden geldiğine dair eleştiriler yapılıyordu?",a_1973oilcrisis_3_qa_1,NR,piyasa ve teknoloji gerçekliklerini,TR,mturk_TR_v01,123,15,7.4,1,XQuAD,15.0,True
586,"Varşova'nın ilk borsası 1817'de kuruldu ve II. Dünya Savaşı'na kadar ticaretine devam etti. Savaş sonrası ülkedeki komünist kontrolünün sona ermesinin ve serbest piyasa ekonomisinin yeniden başlatılmasının ardından 1991 Nisan ayında yeniden kuruldu. Bugün Varşova Menkul Kıymetler Borsası (WSE), birçok göstergeye göre 374 şirketin listede bulunduğu ve 31 Ağustos 2009 itibariyle 162.584 milyon Avro tutarında toplam işletme sermayesi bulunan bölgedeki en büyük pazardır. Ne gariptir ki 1991'den 2000'e kadar daha önce Polonya Birleşik İşçi Partisi'nin (PZPR) genel merkezi olarak kullanılan binada bulunuyordu.",a_Warsaw_4,IS,,TR,mturk_TR_v01,611,86,6.1395348837209305,4,XQuAD,21.5,False
587,Varşova borsasının yeniden açılması ne zamandır?,q_after_a_Warsaw_4_qa_2,IS,1991 Nisan,TR,mturk_TR_v01,48,7,6.142857142857143,1,XQuAD,7.0,True
588,"İskoç Parlamentosu’nun görevlerinin çoğu komitede yapılır. Komitelerin, İskoç Parlamentosundaki rolü, diğer parlamenter sistemlerden daha güçlüdür bu kısmen, muhalif parlamento üyelerinin hükümeti denetleme rolünü daha güçlü kılmak ve kısmen de yeniden görüşme odasının olmaması gerçeğini telafi etmek sebebinden kaynaklanmaktadır. İskoç Parlamentosu’ndaki komitelerin ana rolü şahitlerden kanıt toplamak, soruşturmalarda bulunmak ve yasamayı denetlemektir. Komite toplantıları, Parlamento oturumları sırasında Salı, Çarşamba ve Perşembe sabahları gerçekleşir. Komiteler ayrıca İskoçya’da dört ayrı yerde toplanabilir.",a_ScottishParliament_1,IS,,TR,mturk_TR_v01,618,76,7.2368421052631575,5,XQuAD,15.2,False
589,İskoç Parlamentosu’ndaki komiteler diğer sistemlerle kıyaslandığında ne durumdadır?,q_after_a_ScottishParliament_1_qa_1,IS,güçlüdür,TR,mturk_TR_v01,83,9,8.444444444444445,1,XQuAD,9.0,True
590,"ARPANET ve SITA HLN 1969 yılında faaliyete geçmiştir. 1973 yılında X.25'in çıkmasından önce yaklaşık yirmi farklı ağ teknolojisi geliştirilmiştir. İki temel farka ağ ucundaki ve ağ merkezindeki sunucular arasındaki işlev ve görevlerin bölümü dahildir. Datagram sisteminde sunucular paketlerin düzgün teslimini sağlama sorumluluğuna sahiptirler. Kullanıcı Datagram Protokolü (UDP), datagram protokolünün bir örneğidir. Sanal çağrı sisteminde ağ, verinin sunucuya düzgün teslimini garanti eder. Bu, datagram modeline kıyasla daha az işlevselliğe sahip daha basit bir sunucu arayüzüne sebep olur. X.25 protokol paketi bu ağ tipini kullanır.",a_Packetswitching_1,IS,,TR,mturk_TR_v01,637,88,6.295454545454546,8,XQuAD,11.0,False
591,X.25 ne tür ağ tipi kullanır?,q_after_a_Packetswitching_1_qa_3,IS,Kullanıcı Datagram Protokolü,TR,mturk_TR_v01,29,7,3.4285714285714284,1,XQuAD,7.0,True
592,"Grissom, White ve Chaffee uçuşlarını, ilk insanlı uçuşta motivasyonel bir odak noktası olması için Apollo 1 olarak adlandırmaya karar verdiler. Kuzey Amerika ve Kennedy Uzay Merkezi'ndeki irtifa odalarında eğitim aldılar ve uzay araçlarının testlerini yaptılar. Ocak ayı için LC-34'te fırlatma geri sayımını simüle edecek ve uzay aracının rampa gücüncen dahili güce geçeceği bir “plugs-out” testi planlandı. Başarılı olursa, bunu, hem uzay aracı hem de fırlatma aracı yakıtlı iken, 21 Şubat fırlatmasına daha yakın tarihte daha sıkı bir geri sayım simülasyon testi izleyecekti.",a_Apolloprogram_2,IS,,TR,mturk_TR_v01,577,89,5.53932584269663,4,XQuAD,22.25,False
593,"Apollo 1, Kennedy Uzay Merkezi dışında başka hangi yerde test edildi?",q_after_a_Apolloprogram_2_qa_3,IS,Kuzey Amerika,TR,mturk_TR_v01,69,13,4.538461538461538,1,XQuAD,13.0,True
594,"Özellikle, bu norm, olağan mutlak değere (sonsuz asal olarak da ifade edilir) tam bir zıtlık içinde bir sayı p ile çarpıldığında küçülür. Mutlak değer bakımından Q’yu tamamlamak (genel hatlarıyla boşlukları doldurmak) gerçek sayılar alanını oluştursa da p-sel |−|p normu bakımından tamamlamak, p-sel sayılar alanını oluşturur. Ostrowski teoremine göre, bunlar temelde Q’yu tamamlamanın olası tüm yöntemleridir. Q veya daha genel küresel alanlarla ile ilgili bazı aritmetik sorular tamamlanan (veya yerel) alanlara ileri ve geri olacak şekilde aktarılabilir. Bu yerel-küresel prensip asalların sayılar teorisindeki öneminin tekrar altını çizmektedir.",a_Primenumber_4,IS,,TR,mturk_TR_v01,649,91,6.164835164835165,5,XQuAD,18.2,False
595,"Hangi prensip, asalların sayılar teorisindeki önemini vurgular?",q_after_a_Primenumber_4_qa_3,IS,yerel-küresel prensip,TR,mturk_TR_v01,63,9,6.333333333333333,1,XQuAD,9.0,True
596,"Şarap tadımı, şarabın duyumsal olarak incelenmesi ve değerlendirilmesidir. Şarap tadım pratiği şarap üretimi kadar antikken, daha biçimsel bir metodoloji orta çağların sonlarından günümüze yavaşça oluşmaktadır. Modern, profesyonel şarap tadımcıları şarabın algılanan lezzet çeşitlerini, aromasını ve genel karakteristiğini tarif etmek için kullanılan sürekli olarak gelişen özelleşmiş terminolojiyi kullanırlar. Son yıllarda hem uzmanlarda hem de tüketicilerde şarap tadımı güvenilirliğini zorlayan sonuçlar ortaya çıktı. Örneğin, araştırmalar insanların daha pahalı şarabın daha ucuz şaraba göre daha fazla arzulanan karakteristiğe sahip olmasını beklediklerini göstermiştir: Tadımcılar verilen şarabın gerçek olmayan bir şekilde pahalı olduğu söylendiğinde, neredeyse her zaman aynı şarap onlara ucuz olduğu söylendiğinden daha lezzetli olduğunu belirttiler. Başka çalışmalar gösteriyor ki tadımcıların kararları coğrafi köken, itibar veya diğer etkenlerin bilinmesiyle etki altında kalabiliyor. Objektif şarap tadımı bu yüzen şarabın kör tadımını gerektirir- bu tadımcının şarabın etiketini veya şişenin şeklini görmemesidir. Kör tadım ayrıca şarabın siyah şarap bardağında şarabın rengini maskeleyecek şekilde servis edilmesini de içerir.",meco_para_7,NR,,TR,mturk_TR_v02,1242,159,6.8742138364779874,8,MECO,19.875,False
